"Id","SalePrice"
1461,125933.618703705
1462,164993.698090917
1463,178161.313580969
1464,201585.694228565
1465,188665.351875952
1466,176186.641748341
1467,185029.856057801
1468,166225.365054298
1469,192256.503397227
1470,117773.755254003
1471,191625.408595119
1472,98743.5543638434
1473,98649.6793249236
1474,152724.086325954
1475,117473.909935706
1476,361075.231435297
1477,256001.768803134
1478,275663.495903733
1479,280989.808456986
1480,506735.479110256
1481,317229.010025487
1482,210746.714244553
1483,182877.209864659
1484,168235.787752558
1485,186234.898982082
1486,198538.488374543
1487,312413.139821377
1488,235309.53355519
1489,197005.669063412
1490,222617.360933243
1491,201248.863214182
1492,100498.66308363
1493,182565.920712734
1494,292184.688805392
1495,288396.648437329
1496,228483.926012492
1497,181123.487672547
1498,169771.748884549
1499,157058.060960958
1500,152619.992585657
1501,172224.707606013
1502,158780.187530945
1503,264880.887369303
1504,240406.948187907
1505,225289.740114658
1506,188884.700349869
1507,265703.238649724
1508,199282.010305956
1509,158839.807996184
1510,144160.577380561
1511,149411.220475968
1512,178456.838247645
1513,140789.729010905
1514,161774.316655776
1515,194073.275342214
1516,154895.636633164
1517,180283.615082183
1518,138686.197723941
1519,218201.249247321
1520,129180.265599149
1521,130703.967161751
1522,172469.860851358
1523,108637.181556557
1524,118798.913770848
1525,125860.473660287
1526,116092.655259392
1527,107876.231043974
1528,138128.439042187
1529,141796.178260017
1530,183162.533341452
1531,112890.524639275
1532,99589.5525795307
1533,148566.33173064
1534,116773.445831217
1535,153971.316753391
1536,108955.644053935
1537,74796.2654049111
1538,154294.626779182
1539,185115.945662113
1540,100659.218890477
1541,139724.401165672
1542,140868.968108579
1543,196651.550723969
1544,98520.8873659086
1545,115078.486194835
1546,138737.419211908
1547,138918.915342178
1548,136835.725709177
1549,117600.055901136
1550,131431.479852269
1551,112081.745705688
1552,132682.861004168
1553,138625.444475561
1554,120235.108846375
1555,176116.750605015
1556,97811.8713073925
1557,106940.892928502
1558,106478.111265124
1559,73487.2370531979
1560,139156.582569209
1561,127345.45151095
1562,137619.099070102
1563,119386.496748361
1564,156631.645909132
1565,154574.318197075
1566,239954.4617632
1567,84725.8400888254
1568,240932.876943706
1569,127650.56567934
1570,149905.858804961
1571,118647.275165063
1572,143447.971388793
1573,229537.254704442
1574,121144.207858329
1575,220335.623063773
1576,265310.26005928
1577,183616.632158366
1578,140165.274460401
1579,143380.047192563
1580,194002.533977799
1581,157227.995311338
1582,127981.345344219
1583,312193.536888726
1584,231843.895245936
1585,138759.292984158
1586,81482.1327158989
1587,106202.347681652
1588,148617.983895059
1589,99350.1891273674
1590,138165.708059291
1591,94865.7961931618
1592,116150.722088013
1593,121085.479187146
1594,130263.772309339
1595,100505.197330642
1596,229467.13670655
1597,200280.082391173
1598,220430.198802141
1599,173784.066506276
1600,170085.022305472
1601,70067.6171605667
1602,105040.350424874
1603,84632.501673013
1604,249394.112462939
1605,250246.69038024
1606,180927.85862836
1607,194193.688825207
1608,210092.757602739
1609,186984.210279943
1610,151459.353364428
1611,145338.039384599
1612,182189.022896218
1613,175923.218335371
1614,118006.629390081
1615,91951.3900024712
1616,81085.974415903
1617,98687.8817902087
1618,132121.969977978
1619,147789.704605682
1620,174339.719409348
1621,140300.384471118
1622,142684.952098532
1623,273238.657840772
1624,220897.927800487
1625,124191.584012415
1626,173876.369974101
1627,190917.792830975
1628,275058.144995493
1629,173507.296965072
1630,350313.899230177
1631,203275.804014071
1632,236334.317149474
1633,168137.382924607
1634,181846.275418345
1635,182099.057838713
1636,164587.59918081
1637,193662.077661899
1638,199105.306664637
1639,182250.72178957
1640,261816.436604999
1641,175952.526322111
1642,239314.714715123
1643,222787.433839052
1644,231774.84890408
1645,198972.341259907
1646,167209.280340137
1647,157723.807749888
1648,131050.978548107
1649,148674.581474344
1650,118206.776126578
1651,127687.954288923
1652,100198.516899469
1653,104719.746634528
1654,150182.646398526
1655,131342.390395859
1656,139968.256049036
1657,150951.151281644
1658,146860.892772315
1659,127196.505275168
1660,153956.362889924
1661,449700.280921119
1662,386211.281637448
1663,367790.844815173
1664,507894.708459199
1665,301212.779365854
1666,341312.554376076
1667,368998.841858624
1668,333333.589816965
1669,295130.019565591
1670,336246.262442071
1671,271407.956952071
1672,450828.248080933
1673,305388.587502614
1674,245891.191680211
1675,202512.347926287
1676,192992.048567911
1677,221019.581429599
1678,472900.450147005
1679,382749.698852659
1680,311906.05120498
1681,240964.531509593
1682,311371.668161287
1683,194884.640443853
1684,183641.140850252
1685,179837.840262728
1686,171059.326360172
1687,173871.780226683
1688,191961.380943893
1689,196573.196949922
1690,199873.201670021
1691,188753.937862774
1692,251442.174855093
1693,168880.896592798
1694,179772.39880056
1695,167359.646453031
1696,274447.817464045
1697,173837.278620287
1698,360450.961507455
1699,309326.328016968
1700,250289.355115543
1701,273311.132464552
1702,243686.570015424
1703,241465.714367687
1704,288474.755486852
1705,231055.590170253
1706,418263.952939287
1707,207625.708380691
1708,206487.977347012
1709,275537.064052046
1710,222564.844675015
1711,267852.426046117
1712,257903.718425955
1713,276792.832475952
1714,219367.733513859
1715,207007.34885615
1716,188451.698526738
1717,172020.785472355
1718,137868.912566172
1719,209863.806269712
1720,233878.777138192
1721,162710.554107689
1722,127804.214699266
1723,159520.938859301
1724,204068.577956827
1725,237041.095089664
1726,187689.869715864
1727,160650.702997132
1728,172112.075849734
1729,173681.777593268
1730,167495.040694671
1731,118966.879872197
1732,129882.107108721
1733,118063.384195812
1734,120966.389057419
1735,136645.099963863
1736,115023.808483086
1737,352236.13238089
1738,254057.824050666
1739,262084.090084095
1740,222762.358994268
1741,190909.013181271
1742,169481.745378436
1743,182057.773497392
1744,318145.900324008
1745,202765.727340049
1746,190833.97531723
1747,223414.324380766
1748,223071.424221086
1749,150665.562080371
1750,133788.198530793
1751,252944.337068266
1752,119159.707453753
1753,148161.264685118
1754,192753.315223704
1755,163038.987369709
1756,128416.238996832
1757,124466.137321978
1758,142185.633884888
1759,168437.244134809
1760,166561.160739906
1761,153957.663157347
1762,174271.201341288
1763,182269.078160162
1764,117107.568044899
1765,163261.00203326
1766,183905.553830946
1767,235190.34848121
1768,142393.081261626
1769,174624.444936118
1770,160460.037987776
1771,120508.930370037
1772,138275.596130467
1773,125993.678927756
1774,145548.555136818
1775,143513.135646781
1776,116717.173089633
1777,108976.309806114
1778,143841.965382515
1779,119534.011612258
1780,174582.484102818
1781,127064.374996719
1782,92359.8774437928
1783,154706.974034382
1784,105005.642505976
1785,129663.284032545
1786,131437.117352393
1787,161855.52822384
1788,73731.9375917226
1789,113420.631541251
1790,82932.6043831765
1791,203729.48609084
1792,158104.066670613
1793,141005.143070229
1794,164517.759876888
1795,137360.935683375
1796,126382.114918769
1797,123506.466159509
1798,122487.347214485
1799,115437.735739582
1800,121257.371088321
1801,130315.220473747
1802,126790.813706677
1803,149056.869515957
1804,148635.2756647
1805,142305.976107652
1806,129516.167978256
1807,141678.967308501
1808,127337.912260292
1809,118420.528563449
1810,131308.02791214
