"Id","SalePrice"
1461,134226.831210096
1462,159505.014249802
1463,182294.468039766
1464,183287.700389866
1465,199019.524242707
1466,200040.726331906
1467,185360.856483186
1468,181500.245456683
1469,177448.516511809
1470,121227.84063751
1471,196673.351055106
1472,92999.8414494857
1473,95602.574037306
1474,148392.927507085
1475,117119.301360032
1476,365691.876793471
1477,266967.215627417
1478,303124.412600619
1479,279915.4899984
1480,428512.880959323
1481,296675.263943069
1482,208839.072161457
1483,188038.97213212
1484,176166.868293166
1485,171398.260965477
1486,208144.22776418
1487,278139.048049131
1488,236083.350770857
1489,217866.951290197
1490,228238.94703246
1491,202878.708199788
1492,108442.621849417
1493,156821.605605209
1494,308283.460710401
1495,289447.742170886
1496,227060.527267163
1497,198529.462745081
1498,164493.421914598
1499,156004.456929371
1500,161575.093376604
1501,171437.655869601
1502,164218.932635041
1503,257312.30019877
1504,230033.879413208
1505,219093.846457736
1506,161417.668190409
1507,274093.584802978
1508,182224.637617673
1509,157354.665329688
1510,150385.100776263
1511,151979.694181693
1512,173906.763223385
1513,140277.27193762
1514,145410.346255167
1515,161773.367900331
1516,145126.535387541
1517,171850.02919306
1518,130728.661332197
1519,227336.460182147
1520,140595.518874311
1521,147881.913899794
1522,160615.413326153
1523,110176.638562384
1524,131785.120005375
1525,135733.233319247
1526,132898.445650657
1527,105357.713995707
1528,125289.90895731
1529,138559.173180737
1530,166583.462606983
1531,120355.953879876
1532,106935.762982351
1533,141886.666031206
1534,119538.219424366
1535,149030.816612735
1536,123406.284287898
1537,91866.9110001956
1538,138957.890400501
1539,167756.574169273
1540,102273.660168262
1541,136088.270634393
1542,133472.838060642
1543,203818.216696212
1544,101105.565299834
1545,104332.705223617
1546,121650.487291572
1547,134965.998678609
1548,132755.913248013
1549,106528.649912709
1550,134554.88435643
1551,119673.554043895
1552,130627.333936805
1553,147274.810747774
1554,120246.401919303
1555,177337.937787609
1556,96335.0267648016
1557,116049.740543773
1558,98431.0288625438
1559,79743.8520139064
1560,137497.476508097
1561,123132.30395582
1562,126720.272063686
1563,123048.336790766
1564,152575.096123939
1565,154766.680563129
1566,207982.386427713
1567,87129.1976370027
1568,220484.777489541
1569,140357.380858782
1570,150827.628062577
1571,126587.936878703
1572,147618.424477034
1573,229492.085573796
1574,110713.238898223
1575,209455.367132338
1576,267353.958917345
1577,201218.337658259
1578,137593.613790789
1579,150501.124726563
1580,189601.700630214
1581,140137.573976214
1582,126034.008184945
1583,323082.107382386
1584,238101.308218303
1585,140134.356902581
1586,83798.9572385778
1587,104135.21647674
1588,149968.981982299
1589,104812.857617929
1590,132047.525509192
1591,103333.011206754
1592,130219.905749058
1593,120645.426120824
1594,122433.295341935
1595,105341.899559504
1596,199546.355810031
1597,165460.154721789
1598,191866.238613207
1599,182377.916657487
1600,186762.905078642
1601,66397.1624922435
1602,112679.321143493
1603,95630.758683141
1604,284242.274361864
1605,257820.571568873
1606,176155.236477531
1607,154089.793418395
1608,211680.047604648
1609,196528.662372888
1610,170266.45548924
1611,156825.881809453
1612,196068.976104399
1613,189869.026653218
1614,123030.887150729
1615,90200.0205626152
1616,76686.2025802549
1617,97855.2090518117
1618,124611.268187088
1619,145090.077027966
1620,157360.913881153
1621,142678.471260263
1622,139818.118053308
1623,295912.285967016
1624,210109.906714942
1625,135169.65801079
1626,161947.284486576
1627,189491.898520518
1628,267985.951820377
1629,179452.668307576
1630,342680.71913999
1631,200965.308294564
1632,257477.41697261
1633,174007.950555228
1634,181733.531753418
1635,186281.454632565
1636,175450.553070541
1637,194806.227906763
1638,211675.130904629
1639,176782.755281374
1640,263095.360480448
1641,170124.755701134
1642,222502.663997389
1643,225765.375277568
1644,226269.502617382
1645,180278.310305429
1646,154099.818301082
1647,164960.730851932
1648,136103.435553033
1649,143466.652514049
1650,119409.590050221
1651,124543.97530413
1652,92193.6353720079
1653,97641.4652907034
1654,150354.050543471
1655,135254.278004542
1656,144148.352250962
1657,151547.412122763
1658,143851.466981845
1659,126054.602655077
1660,147073.47584203
1661,422248.524538551
1662,352789.354130051
1663,376060.995195483
1664,411486.476069465
