"Id","SalePrice"
1461,126916.104551553
1462,166254.199498457
1463,179471.372884175
1464,203200.838827148
1465,190187.267409667
1466,177418.033684135
1467,186388.466501438
1468,167429.409749072
1469,193726.26608782
1470,118609.224523802
1471,193124.262257373
1472,99483.9818734965
1473,99393.5949000323
1474,153930.038661027
1475,118339.70463327
1476,363950.759041675
1477,257951.551286149
1478,277843.020853043
1479,283259.839562557
1480,511156.03827059
1481,319672.529845787
1482,212356.84293783
1483,184243.781863812
1484,169474.520941466
1485,187688.359541063
1486,200042.877349818
1487,314989.192986243
1488,237178.577550548
1489,198402.302603534
1490,224291.363109843
1491,202794.418879224
1492,101232.493491283
1493,184091.721158477
1494,294435.96115379
1495,290635.626784035
1496,230192.204748336
1497,182383.782738718
1498,171049.500147904
1499,158222.543025916
1500,153713.205036832
1501,173452.313975102
1502,159941.613731159
1503,266996.782310636
1504,242251.841512271
1505,227010.79573362
1506,190421.195114815
1507,267745.195587856
1508,200896.357140201
1509,160027.893017356
1510,145181.653618759
1511,150505.783444408
1512,179844.584739065
1513,141867.375111013
1514,163077.568888714
1515,195575.4303078
1516,156075.860141933
1517,181672.474457091
1518,139807.07858699
1519,219866.180096729
1520,130080.773701588
1521,131607.992155758
1522,173769.162344575
1523,109382.646484059
1524,119602.880501142
1525,126742.668486852
1526,116948.479529191
1527,108674.836063274
1528,139166.681467133
1529,142880.797632069
1530,184561.399713632
1531,113670.672357461
1532,100348.204474205
1533,149716.655903183
1534,117588.634513148
1535,155160.34984353
1536,109723.440283952
1537,75330.9578541085
1538,155566.571030497
1539,186596.800556828
1540,101430.71037319
1541,140795.836809679
1542,141914.148593475
1543,198030.850849066
1544,99237.7046485253
1545,115953.102393714
1546,139827.348183502
1547,139964.054585443
1548,137837.226000333
1549,118495.903009521
1550,132382.550987542
1551,112915.443267311
1552,133675.656599773
1553,139660.297209981
1554,121107.821240808
1555,177469.357436341
1556,98496.145888145
1557,107724.180815105
1558,107261.934054763
1559,73977.7002184007
1560,140262.889455435
1561,128303.960462502
